crashID,firstCrashType,crashType,cost,numUnits
46353a85a505f559706413eff59245fe6f9d7ea0d340b46a0ac5ea4e32cc258b7b9fc0c50c72fa127d8494842e8eaaff65fb7a35a02848b9f80dcdff48cedb91,REAR END,NO INJURY / DRIVE AWAY,4131,2
5008644f7ff3852f7a12a8dd2fe2805e327a7d49fce35265173b94b48aa48e4f0b44a22391d1c5f06dd75149eb5830231d00513aa0e2cad8f1d9d40ca8372087,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1110,2
2812af0ed3a71c51e66443d7dcf6e8233960a7d72d8b8565620fa536ca07e7fcc3f3e5e340592c5c4bf333fad4535605eae1080824b607540a16bffac92f9dcf,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,244,2
2b1b36305ec63d1e21b660d3ac3ef16d36a6bfdb2c1e9e0f784950061c90282350eae66845dc84ca51a94366ce20956269fc2dc83c132a8567796dd331ff28d0,REAR END,NO INJURY / DRIVE AWAY,4918,2
3c7580d4453000d1c0f87704207772d23508f195c55046247bc2d68257ebb870a74a42e85333db63ea70a6891c4fdff81a2bf9ab7f637ab18aa2ffe26ee7de4d,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,696,2
d921bf65c10928a0576f9268f627bff245e53e96f7b94476089c4ef49d9f31d70436f7d8cb3e42e5f7e9200bfa2428a7a5e913368563a8f0369563495abedafc,ANGLE,NO INJURY / DRIVE AWAY,4553,2
793eda7b837764f5c1f76d6d57295435bdc00ba7f670aeba603a217221ed8ead5e8b247b69889c0cfc7cf66087f41169d50e264f06f09b50c48dec433e238839,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,4696,3
b2ca0218e3b57928a3a4d3ef9497bcebaa4edac447820e9c3125d6cc3c5bf138688733d2fed778a31ce73f06be8a4ead8c7ed67459de0ade3b29a646a3f2951f,ANGLE,INJURY AND / OR TOW DUE TO CRASH,3264,2
bfa2c42386816469de65765b2ca6b830bb6428714f2bb12f01941ae219becee17adaf42689c8feceefc730d324b214ccfb0d6a999ee28e81172dbabd50763eab,TURNING,INJURY AND / OR TOW DUE TO CRASH,2119,2
2ef4986393cf89e712e270029a66408327de41f3fde3e3216b7dc538067e10f02d48d34381a5871cb5abd7a0f207010c9e9189185ff114973f25258257fe80b1,REAR END,NO INJURY / DRIVE AWAY,2995,2
6954262178f1ce8480994b6a7212d9cdcca01c5654d25aa7ad8b9ebdf28aaeeff10e55b40934c58894d08be31d15fb006c6e5d9e0abcb34d24889343780cce22,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4843,2
a2554efa0fb28deaacd47dd2e22206bb0b6e8debd257e7e0d57d70b2c2818cf979f16fcb15a17dd93c87482bee847e8dc1d2645c3ce8a2c85fd20e763fec002e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4499,2
df7e29d774552cda25c62cd3bc38292de99a09840095af1753096c2e02c59653cea39599bb675debdf51d76039d1536102d7dc04f429fa651d84331cab898c4c,REAR END,NO INJURY / DRIVE AWAY,1416,2
ff20938fa3edd17110226fc99f0f7c11524eba79011ee0c055a928c2ee7c035cb01c2f5ab9a6760db3f8c66b2a1cb7ca1e5a8ca5109530e7b7c430b3ca108b0a,REAR TO FRONT,NO INJURY / DRIVE AWAY,708,2
d7823cf38ea3dd7b13dbc6ea8e4b0b825256e3c3b1524363146e410c7405cf354c0d57a09fcd28448467a0ebd2eb3473ce0eb0d9806c613f88b7a68185f1aea4,TURNING,NO INJURY / DRIVE AWAY,272,2
3d2816fd83079d7edc63a00dbc309d04bddbc133f829fb316cbb9ed87f737f030c66583fc8a2c08d620b5464c9ccb6e96f763684b936d2c9974caf071ea0f05d,HEAD ON,INJURY AND / OR TOW DUE TO CRASH,2415,2
29d5ff6d2cf1a37bc47645c28a3de424b4652b9d62a4a6f30b52716c12eb8cd0075e0b6f260c0cd90dbb08b1335580b88ac304774a3b8cb1eca41b5bd931a186,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,158,2
d296115b21d7557f2e4d93236741881623b5f18cdfc78872e404c65b222e8974d57211adad8d985c23203160814a75fa098da369da35a55f3e638354a3ac502d,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3694,2
802cb8f5ff39615e41505715218a4daa459df71f9a2ac59b6af09bc777c9b08b0ef89c1457fb86048bcf17d84adf80b75d0255963f13e0b71aa17e63e0c3e330,HEAD ON,INJURY AND / OR TOW DUE TO CRASH,3477,3
ddcd98e2c59344843948d37c6d66110ac9be4b47423b6be0a5807bf3f41bc62eaec4ae6a9754a4a6b9539e560174ea8474607ab32c3ee8c9da7b126ad3891377,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4851,2
03394f82f31296c5b4fbecd70a3ffa1d4600746ff7b5f27fcab350bd067d10d4b0a3c539352c70512bab347ef73cfbd010d81f7b2824022e8694da16df1319aa,REAR END,NO INJURY / DRIVE AWAY,848,2
6a72cfdf9ed2bf657a8b783b646036e4150fa2a3cde5718277b1d78cd8b28cc95d5a805b471de742ea416350223d29a2d07bdb731b11adcda3404c66267c58f1,ANGLE,NO INJURY / DRIVE AWAY,3134,2
ec22533d92280f2e6be63763f1b85c324e88e2327027b046d8cd952e25009f9e62f106a8c7a83e4437d74fd54bead0633e471b0a66c044e7356ce59ab807170a,REAR END,NO INJURY / DRIVE AWAY,851,2
365734bcaf66d8d09c70871a5f319d18c004c07c8bde87fcc7d5135f5dfb759bcdf05b1ff06cf501f92541f353076b276f9a6e6fefbed296bfd1584e3243477b,TURNING,NO INJURY / DRIVE AWAY,1430,2
c660d77d4f3a891cc76573e94a79d2e732931a0210c9aebdbe5806a637bb48cf7b055eca1193b35de470617375b7e1de2615dc4d6f2721f08e7910457d1bfae5,REAR END,NO INJURY / DRIVE AWAY,4063,2
43bfb5fa08914e5df91c2aa6a2dfa6fbe34e43e04517a363aeb11df62aaf8b7a7ee2d304d2f8a78592392327154c48cbb829a157e9e272b5a31573fbc62b7055,ANGLE,NO INJURY / DRIVE AWAY,3870,2
8f76a70289d9bb72a082973c83970f72b62886983db3af75da5553651c298dc2721d1112a26928019293b4356b04570859d981fca3bfefa7bbaac78b461e823c,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1743,2
0a9babaae038f9a52b1c5bed3196e85a3cfbee26fe8081ba87def3972558d2cc5f48b07a45c7911bf4ec7f1b38952b022973606e1231069776bab950733abf43,REAR END,NO INJURY / DRIVE AWAY,2796,2
40b016a78419e802e77096b3e06f0a46f26e1d9882b64d4340e39e0c4cc5c77b85220ecab5926fd6053dc26dfc75846da67aa3947f3899d8a4f8a0cf3cdb82ae,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3126,2
f2b3300a81f3a0b348c56ae1b383fae8db9ce78a0cd4066e57ea200977fdb085308600f80a6832c4401a418e5e91af726b4b47f5c121c90b90e46a8ce66a2b1b,OTHER OBJECT,INJURY AND / OR TOW DUE TO CRASH,2576,1
59b193872f44fbf512fe182eea2f501fde547ad71b7b7b49f660d7837d429f4946e687b42b2782071305a219c1c4d6b6cb4f427c08e3f3768003979bad65b95c,TURNING,NO INJURY / DRIVE AWAY,1363,2
5260148a3011c52e6d1765811eff7bd39430a0d378bbb9f21836b5897a967465c8423e9770e38c9e1e6bf20602621d09665c267943421fc971f28977d371f8e8,OTHER NONCOLLISION,NO INJURY / DRIVE AWAY,103,1
a0b577e288981a98e0dd7b75eb4e2fcec30233f86c9dd08562c9afe5d0c796d4471fa7b0bd6abcce169bbbbfe6628bd7a26bce1d3ebd13866186034e0432b2fc,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1986,3
2b70540fe51c9abe7b982e4a66facdef6fe1438090bc25419c565b85bb07d339299106198ccc64099218221d89973e4b5c247f18271a3d3d3207cc26fa20fda4,REAR END,NO INJURY / DRIVE AWAY,2730,2
d3cf7c39ae3d752009f7fcd3e51ab86489fb894ecc80f6dbb819bbff341e7ab534ccbebb0eefcf389d425d07e78c87d465b16dd8deeb28b4383f5a825e4ea674,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4713,3
9486e218da476c24d9d0bc94a9d3915535e0c2a41b6df0c2e53ab3ac105b854f3d5a49358b9ae52833dffcc8fdf27e9c3b81dd5a0406b48bf444f08dfc619e4e,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,342,2
a9ac77deeef450599dcc4f80a47da133ec7846615ea309e70b9b3dd96ddd25d21753bb901a04b1e1fee3b8d302d055ad80d80a8babdb638e1fc64eeb57f8dd0a,ANGLE,NO INJURY / DRIVE AWAY,2572,2
70578b97be9081b5401e9a2e24471939deda1049341bbab8164c8ef8868e9b8e00363d0ba4769aac01ee2386a3d7504ab082db5811106d7efed9c4b709685161,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2974,2
27c2dbcbaa4c6b6559fd4b9c3cd0d77d27adadb3ece4343adda34ce619081a791b37fbc1977774d49b2ea7a7bbb078621aa589835d6caa5b4f5b34e5fdb4432d,TURNING,NO INJURY / DRIVE AWAY,903,2
1b6d22b5ed03623c7ca900cf6a69ac4512919dd5812c86728a64941ec41ccc93466b192954684ac0fefb66c9f3b5797fc974c841e3c6c0edba8c8eb5cca53c03,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1026,2
1fc3ca9a514c22f07ac09bd78e335ef32237981134d2260a2433de353cac2a976368a0cd0a91636b7d68999ae7670e6f3c23edd64086be55f7c42e1c584dc8cf,REAR END,NO INJURY / DRIVE AWAY,3357,2
d90ac92b58ad9d8380dcc7e6727198aa8c5be95bd32916608a4a5d29288304ec65d0d205317f34585c0dc1ce3621124ac16a790cf5f076ed0c0e66127600b336,TURNING,INJURY AND / OR TOW DUE TO CRASH,3360,2
e53a2b77ee01aa7b5b85eff57271b90fd36a7fbaac3a29d7fb482a0f54d20c567e8ba302f7339622d3c39a056334056825ac5411e560ce38a27c6375f03b7f79,REAR END,NO INJURY / DRIVE AWAY,4025,2
dabeb4b26a988380e35aa7ff9020adc68e26e7b54661f73913954433b7a957198c7de6daa228775207b2c57a92ab1020c88236f20f0ceb10dcf6750d2c41e8d4,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3387,2
a905774ac584597d87d6ea0a613205470b9a37e242fb5e661941f25d3fb8f39ae9f885e54c989430499898fbf7c42036653ebc2b714a234907e3c7b240f8d3a1,SIDESWIPE OPPOSITE DIRECTION,NO INJURY / DRIVE AWAY,1641,2
14971f5f48cd275430f7140206e09469b033c4cfc82635cbf8aff4fe66179c227f85a025e75fb23aeb56aa4f7e8ad313e0f2de3f9d4cd836d93650d62998426d,TURNING,INJURY AND / OR TOW DUE TO CRASH,3271,2
88bd2e5c980d59b7106d62b1148d81f45e410c421a86e32af7212a0c7e82884dac8c1f8eba0550acf1f65072be478c2cd4f4f50d874527c900e257f105464d84,REAR END,NO INJURY / DRIVE AWAY,3551,2
ad7857df300bb71cafe4fbc93c24261813dc8aefff8b4791803b4003fc405c9f5cf71cfa208eb6c550a87d3516478a9aafa0e1b0d9c2bd61fe708155e658ce69,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3520,2
55b9c7e00fb6ec33807c1cf759074f41c4c362564329ace8224063292a61c7f3ddcbf1a361ca3b80450bf78c26812d54001ce143eedae54fa84610588c16ccbe,FIXED OBJECT,NO INJURY / DRIVE AWAY,4560,1
9bc69867667be41bf8fc4cf4edc4a733a4b851dfd6ac277cf322a9f60c34377ab89db73a3c7f1547419d8a32b476d0a587b2f702eb2ccdeb1da828e775037eb6,FIXED OBJECT,NO INJURY / DRIVE AWAY,2449,1
1e09a50a060208deac1335d944415fc1ed951ee8f27bc5e31d4e752cbc56fced5e3ee2afcf161dbc8cb8003d05b6de3c78d53221e019606e7faf19a9b97763fd,REAR END,NO INJURY / DRIVE AWAY,417,2
9d9d95693c30608adea96d8420000c71b517b94fc78fcbf76e02c9613cb01373e7588aa0070e9fe8509c15ea9d6e2c650f6b7090409f1a9c32ab400f340ef875,OTHER NONCOLLISION,INJURY AND / OR TOW DUE TO CRASH,456,1
a5f42d89af8ee3f6f7c9d26df75bf39d16a2edcaea426f91de868ee3dbcda1a5d05d3100ecb53732bb947e6ee07c2c652014f2a6a938f40e0af58b93c83f4008,TURNING,INJURY AND / OR TOW DUE TO CRASH,1644,2
632d05cf589c95167e0d5c40ad43a80c3c0bcb1896ede6dc370a8f72ca1c9d5b75ef61b046b2daa71fb1274e239ff9561f88585c0c32eabcf9af9f3fbac6610d,TURNING,INJURY AND / OR TOW DUE TO CRASH,3359,2
9177371ea6116e42fd01c86beb32835b75d6b830a5ea5dfc3a3452b66e4720a7cb0526b012f8761d672b28ce20df7bd217c89ac2df00305fcae272744c109517,HEAD ON,INJURY AND / OR TOW DUE TO CRASH,4032,2
0ca02f21847b0eb296d44c12757740954699221b08bfa0b6121a415d95a60164956495f3806accb56ff299487e77205a57bdde02374156910bd7ebaa21291e1a,REAR END,NO INJURY / DRIVE AWAY,1068,2
ddeccfe8c3e34f07741d716afa57d0e8a4cd294bed4d360dd767b70d7cf8da3fdc5bd1420b59cc2c1dbd64cce246b7262b4ad9a4de5d189db1efefa445fd58c8,ANGLE,INJURY AND / OR TOW DUE TO CRASH,1602,2
bebe9971ab43f86e7af1f53ae3a5120892e71d2bfc76e27cad185eeb48f5bac372873342e73998be96045ff29e73b0b218d97221b4abdea2219335d06610fbef,REAR TO SIDE,NO INJURY / DRIVE AWAY,200,2
26dbfae63a5943a34fca675ef5c3a959e802cd3a97a9842281bc4fed3f9effcf3744c6e855b978272b1f59b77a258ab7d863c75e23d3e21e69a2738166bc84ae,ANGLE,NO INJURY / DRIVE AWAY,3578,2
7c44a5e5f10ed5f92e978c428e61d283cad55e5b44f2f9299218c7dc3f38bd4f7480c883a7fad9d126e3ddd75b55641b66a6ede61e26153a4db378631d283d08,REAR END,NO INJURY / DRIVE AWAY,1885,2
c7de23366dcc4f781b7a061c41d3fc1d3ded817120f66bfcac35875a35ec651d2fe60f2549a28b8e8ebda8fc6b9ceee44819da0f14f0a291913418e18a336b9d,REAR END,NO INJURY / DRIVE AWAY,159,3
e08a752635e8f739245207b0ff17cd8dc800f4367925198e9b55b5dc167ecc65d9ec1cb572beaeb984653e8e2c796b6eee633978bb9b458ef093c8fb33e092ee,REAR END,NO INJURY / DRIVE AWAY,271,2
958fc043658499e88a0a10ccb2f906ff1685c5dfafffcaedbc54777b454da929cbf48ae1bc78f661a4fec82f2d4ddb5cafb8076ca492e30dac5712855262573d,PEDESTRIAN,INJURY AND / OR TOW DUE TO CRASH,934,2
c8f4d1eca84fa76f2672f66e071fae18aade747449a60e82cf1d3193b1fa6842779b153450b0501bbc43d1f0a03ecce27bc4c6e17a44cedd25f10d400ec2dfe7,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3407,2
468c4482c716231c5e61f4b1e64e6a0960bb84630ffdd79165853572afafe7d0e305496787885dbd48b193243ba3a86d7e1c038ceac4d4da1e0bd7939a1b85fc,TURNING,NO INJURY / DRIVE AWAY,2405,2
379cb660ce19f91b9a942b12c9a38c2ba21a46bd2144e13830700ba19b6dfd376036f9a69a4d75ec70e8e1202b0cd5944c541a533a3f5bbd6bdd787f7817aad1,ANGLE,NO INJURY / DRIVE AWAY,3157,2
b158a3231e36aba54a1cec2c84e2eca324750e3e69382da6ada9fb94c160f322d3232cb284e7e4a33917590588ae2638ea56ffa386e338eff09903fcac486c7d,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4648,2
d0746e12dd52373a0bc598f2b2770d3d934ab9b14b9b29b5c7eaa4df89b9361d5ce010bbc50cf91cd5dc5bc9865293ac0a670e68ecc1ba1769c800f24e7e3724,REAR END,INJURY AND / OR TOW DUE TO CRASH,4129,3
8f9e75fc7e9087c89e840edc95aa89e1a9efa1c979ec88ef1832bb5bd79cbc04daf0f8fa775077ea1851525239210f35d899f5c4c19cc2f152b2d3bbffc902cd,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3054,2
1c44c28cb6c36ea45ce7ec5f020dcb96b4b95fa607d3f8354d0263fe5077d2b28c78b9536e1aa5d074c8d35dd4ddfa60d2419de2ad9e9d4fcce00cad80bb930c,PEDALCYCLIST,INJURY AND / OR TOW DUE TO CRASH,2478,2
da7edecbd5966ac0b17c4ccc66ec5a57dafd10990c07a02d484a15cb2a7e070bcacc56083a117ad2d326d086be147e1c1018310c6a26b7a60da9e47b5da661e5,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2535,2
23213ed46371f87055998f5c46cb31a9393974a004453061497935a0370e09d376576c87dbfe1a185b5f8ab7304fa2eecbcd856193ae6061d79942e95451a3d6,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,266,2
9306223ce7ce0ad6bf0ddadca85b3ad2650acfff39a70724aded7aca8b8675fea5e35bd9da682eaf99a04081e76283c28c77095de8c6758eda674dcee0f43a0d,ANGLE,NO INJURY / DRIVE AWAY,2236,2
a438e8329e0404e08359b540f95f554864ead3d5386b7144f820a7bd40215371a08b469dcd5b2e41772b10a6190c3b97e426e75f771e78d831c405cfdc86738c,TURNING,NO INJURY / DRIVE AWAY,488,2
5f4afeffd44c45f537f7763b1be1d712a5504dc33daaaea6d7b411de9f37a96186160682b3dd9db01d392b299a95de8f019d9d21a582bba7a856373fe3ed1303,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1689,2
4719481fb18ead3aeda8147e3aaee3291cb7e7f7c437d56a648b098868450a36e4e8968be57420665da81bc6db1f1fea654aa4abf003edd0732738aa03c056e4,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,927,2
d091bcd14d5c9916fef1faae28c47ad451af2071254f6538e74a791ab4b004b0d03851fe02f7e29a4b29cf4654e610f1980f73a17f3b25c33df239e04cebe427,REAR END,NO INJURY / DRIVE AWAY,4897,2
f6e991e00b28581e96d7176a6d5f2b9b62186d79607e1062ea700b41b102a069e6d684eba83d3b5aad4a16f7f05009266fe26970436f38f82f5c1f2526a54b31,TURNING,NO INJURY / DRIVE AWAY,965,2
74157fcce1abc2e815453676f2ff3632a8fd28b42a7353f4435eb263bcd703e05256d404a64e2f5d7a3e6c504d663b65527e7f09a51a47ec8414b3f59475254e,HEAD ON,NO INJURY / DRIVE AWAY,3994,2
d373d1027d70c2dc523dac6c6fbc0e3b37976100629f51d672c82e71d86a9396435abaf89dcdc5a89ddb4799d9bd5055117e37951b3d4a1882e351b1c33b99a3,ANGLE,INJURY AND / OR TOW DUE TO CRASH,1751,2
d62d5400564a34782adf031154f2064a8e833eb7e45aa59145d487019c95688db0d3edec62d2437628e6499e5e7389241f9bb74c966dd3dcc01c9bbbcbdfff4d,TURNING,NO INJURY / DRIVE AWAY,4028,2
ecb42f4b4a2f1ff2ea14d1234276bd3e19eae96541ef03ee65b0f348d952266a8be27239c818c39190171cb649e67318499199b92e8346b8503598e88309497d,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,3197,2
77fa78aaaacc3690cd34955f2e0f7157ff1506eff3797756956758acf12e38cf8d46ec1b69ebbeff3325d7c933f4e624a9d8076022f21e129abada1dee3376ba,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1639,2
b6c0b58c3082b762779002c1695baab18d6e94d98293e6f6f8d930004b4f35cb8bac8a2e7f68228597ed1b44ad45ab181ec6fb180865bd0f57e673c2a005813a,TURNING,NO INJURY / DRIVE AWAY,911,2
8a0c437073174a436ab55143b4073ef0db58c1fc4b7e4a81a180799382f159d86605105e8a93b623d0c60bbe871ef9b692c7eb179996c82b6abdfbce1c32ce27,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4187,2
f06d5eb5465bf47f98744c6738a5419de30f2ab9e394d3b4f60690a122a3dde041c4ebc0f2aa402b9e881b7eb78696fbebc23f479491bf89b6fd406b75188128,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4544,2
5350554ea0dbe672df5734c66c07274e1bcd0a3996facbea934b12f8a9d89b5549363e79b63b27ff74e19ab73efd606d55aec4515196120fa04aeb5ab6728e77,TURNING,NO INJURY / DRIVE AWAY,4992,2
0c6f9b6a3d1ff81fd31f3e02b7ff56ce746814c026f72cf6fd6ed81f5c98fe9a125b639e8d2f765a70311533c03c04b58bd4e332f0681a922efb6465db106ce7,TURNING,INJURY AND / OR TOW DUE TO CRASH,1935,2
d4b071e2813c3ba88cfb7ffc56979550dc18ecaea78c6dee648ea7f3cae3c14d2d7d769a717a6d5f54ab3ac9943016cc275c9bec4665c28817471647386103df,REAR END,NO INJURY / DRIVE AWAY,1155,2
9fa5189b7f8096d55d381d0a8150cb81de9dae8b41577ad911e3d2ab9f2c011b210616d0803143b06748adfb2504e03ba86ffc04015527c79b3f98806e48b6e1,REAR END,NO INJURY / DRIVE AWAY,1949,2
41b6f8f1c4c1f2ac500c175dd7d0b7506b2cc28846605c6298cf0d3aff7e0e53af31ce61f11f8c6886fe4bd71e105349179d8070b7ef2ad9a69df99642c9b144,TURNING,NO INJURY / DRIVE AWAY,4568,2
7cdd391ab18fec665e476da509af3426a9cc49d3bafe3384bfd3a9f01b2f2aa22d5a0d8f0fc2945033e793bff6447cd2e5a9ead35da154963ff1f4a217455919,REAR END,NO INJURY / DRIVE AWAY,3967,3
a5dfa4914fd9516264a843314492ed88bb805aa9c60315a9e12d8e3bc5f04088dd09529f72f3628552fce349415868f145b1098600fb7b33298de400b3d3ebe9,TURNING,NO INJURY / DRIVE AWAY,2404,2
19f3f98b07528357db262ac57d0a2af4bd910f86d32ea47e462a91df4a481ff23936e31b3319cd33678af97700796edf0eb8f4e40f21877ece419f9d02326a23,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,353,1
e2e005eb669359d95793450c74531a6ac0ba0a7df53cad0bc668dc294d1a3cd5f48a92698bd53e68a44971b31048a0192d6dd4a8b96879a2deddaa94dfe172ae,REAR END,NO INJURY / DRIVE AWAY,4616,2
25418bc506e3f7c342511168d18eafbd9a3d03358b5fab42f6392fc324a37b2f03ede368910eb0bff25c46a67744f03443959ab7aa13c7c287f3cc2fe52fe9af,TURNING,NO INJURY / DRIVE AWAY,1833,2
65a174dbe2112af5c187aca0b492624f74e542995a22aff4dc51040c32e55a81ec95372f9613dcc1b9f32011132064996a41855776c0764dfc0554c151917d8a,TURNING,NO INJURY / DRIVE AWAY,1988,2
575a395c6f5007d291b64eea8b819c625614db334767c68cea25c3f4d0fcccb6be411ca36bfa2304e95b5074eff3e21ec93eab4d2b970cf61c913e239abf4b2a,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1390,2
5d9fe9c14531845c52c3b9033b48b5e11d0f05fdc5fb465676aa7403d8e61566c7b9dde4b392fd3f3214625734cc61364a32afa0bb547cadff4fdbaf4048251e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2037,2
cbe7785c40ca882c13b7aa3b79bbd54629d10e579a9df9cf1c55c7d7dc3681b6a3f3184269b0e1ba186f101fd040f4fd2d3d7876c01dcbc3cc592b825558f25b,TURNING,INJURY AND / OR TOW DUE TO CRASH,1069,2
2071c498eac96737c9302469ec8e5c9c53d092740c21c7365c46c13b3bf12e630424a5545b6cdee96350a0e9a984bf50bee8d71a2c7a16de8b272aa97f7872df,ANGLE,INJURY AND / OR TOW DUE TO CRASH,1440,2
4c1fdfbd63d0e9435b8858370ef456b7c35cd8011dd187dd7ebbb2b494e4bf333b222abfc01638141e676f745a5147ade65b9e19d792d61bc2796a4814fc4f63,REAR END,INJURY AND / OR TOW DUE TO CRASH,2016,2
171d57bf393c140cad6ae4ec4f3172bf9ab8d60bfb546aa1f77c548dfc0cfb4593242a82f287cf660d43f230e96e7a462d163ce7cc007b8842181e19ffc42f9d,REAR END,NO INJURY / DRIVE AWAY,1676,2
721a19d6036c15abfb645987214d39c4fee5b18573a14b473cd8da2b09952824db794febc46b41a39610d77f43acc9cebb1d3531c74516cc9b8c3732a1f79be8,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2196,2
3e14ee4ba4a3c9ce1af631130eeeec84b8667e544d0886214595450f28ab46cd0d578210443db3898d8178c567e9241cfe165cce5fab7dcfb35937ee43830bb4,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4125,2
4bd12f84a7ef76eabce016f6677321b2f2e8d608a4d5afe21c71ff9891d8934b967def639bdc107ec10476d39d733d368aa91e11ecc705f2a60720653edadbce,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3813,2
f466e3519f87921e4f8cc49b978ad74cef7b0051a0b36291ed67af45654a61107f9fcc8774592e7c04f482ad3979e29922932e53136d67602fbcf16aab339411,OTHER OBJECT,INJURY AND / OR TOW DUE TO CRASH,2673,1
9413ac4dcf674ca10cc45ab3a1c8f6330fc0a054b4e5c8b09c6cfbc667ce1401f49dcdd82b20de093c65e0e7c4dc42c40cfb838318359a4e84f4eed569b3f180,ANGLE,NO INJURY / DRIVE AWAY,2886,2
1f6df1f9fbc873b00a1a2794d467de6304efca1d79cda0e05190777fc8e13f310bbe63cef3563ee8dd545bbe05847e68470bbb2cd9d47b7aa1d6f79332594d2f,TURNING,NO INJURY / DRIVE AWAY,3518,2
4aef909f61fe41da99bff9ad9ba8ec415458ce885174c5ce3138c1e933f3cc8f4c139aa142555b223ecbd787205566d42a87367c9935ea0fdf0f5d9f72325bdb,REAR END,NO INJURY / DRIVE AWAY,144,2
da0646a03be23c9dd622805d60f05b2b31c8b884a86f651e353222d5d0a1fd803a5689381e7da6afef55f70a02314e3636c7ecb95b733c7746ce66ed35a5e8ec,REAR END,INJURY AND / OR TOW DUE TO CRASH,1837,3
c25accf30196e0a57fa87466d1fb5eddc1c0a4122a9854e672f8404a80f82c913d1b4aa150baf911798e924b23dbc2d94d53ac80ab5ad55db0b89ae76ebf5ec6,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,779,2
22e641f502910b7919d6826b859ee65d1ac8f98b352a8c8df0b614f6afb2cce49f57c6711875d56aea84fa9178ca9a278a4f0bac449217059ea142b318d95a1a,TURNING,NO INJURY / DRIVE AWAY,347,2
34b0357e1ed5f7be093ab0e52608f21eb7f1816001a0784b6e786dbcd77d24e1d6410881949120cd223d0d083000dedf94b4a7ae7e4172761a2273b60cd28c36,REAR TO SIDE,NO INJURY / DRIVE AWAY,4901,2
0de00f08026ce0c3c638b0394ecdb10ca42143f6280d0cfc869942b21c61dad4a57919d614a43b1de6e05e76f2da4233a101370cb2522f9b4ac04b7f3e93ae63,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1205,2
65c01da9d4fb5760508cbf93faf3a79ebc84f25e8b97abe281f8b8a9470a829221eacd326c1487b9ad015d5bf9ed65e994993b94c4d840bcb057c097151ed9eb,ANGLE,NO INJURY / DRIVE AWAY,1890,2
d2f13c93e80a1c8be648722dab375aedd70c9a3df2163a93b0cd191c07df3130d2a42ec623aa1341dd7f9c9d6627048655c2f74c9a361bb46e7f094e94d8f3f3,TURNING,NO INJURY / DRIVE AWAY,1429,2
d5117371053e454557bc54a6f56d2fabb501600c2ec4ec8836d1c5a827b8d377bfc12b96f3d9041f530c3f075f5bc5f918f7e989c85a5a0582fe03643640a022,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,658,2
295041e28dd4db71523c138d38c8505c3e3493ef5108b6c0d7231f96668658973d5594047ac604f85360458c76c052ce8940af1594f3c5626680b955264b566e,REAR END,NO INJURY / DRIVE AWAY,137,2
