crashUnitID,crashID,vehicleID,damageID,crashDate,unitNumber,unitType,numPassengers,vehicleMake,vehicleModel,licencePlateState,vehicleYear,vehicleDefect,vehicleType,vehicleUse,travelDirection,maneuver,occupantCount
1343123,d4c121ba4feb460e46b254b09ce697755ecef7f800b47f87f144c6f23d423db7ebfad6200bb54bf80da0cf3ac9f91ad72eaf1832cf4872c235f11253bbeecb88,1276052,117,05/23/2022 11:30:00 AM,1,DRIVER,1,CHEVROLET,EXPRESS,IL,2002,BRAKES,OTHER,PERSONAL,W,STRAIGHT AHEAD,2
1343124,d4c121ba4feb460e46b254b09ce697755ecef7f800b47f87f144c6f23d423db7ebfad6200bb54bf80da0cf3ac9f91ad72eaf1832cf4872c235f11253bbeecb88,1276062,117,05/23/2022 11:30:00 AM,2,DRIVER,1,VOLKSWAGEN,TIGUAN,IL,2016,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,2
1343296,9d1670d075ed4c44f83118784f72c3394e78941824dfdd5c20993027fbc6f8d9d284cafe5e9cdf3551bae7f8547dda6e930aa84bc5b40c681c03f6a742275a04,1276213,233,05/23/2022 04:20:00 PM,1,DRIVER,,AUDI,A4,IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,STRAIGHT AHEAD,1
1343297,9d1670d075ed4c44f83118784f72c3394e78941824dfdd5c20993027fbc6f8d9d284cafe5e9cdf3551bae7f8547dda6e930aa84bc5b40c681c03f6a742275a04,1276230,233,05/23/2022 04:20:00 PM,2,DRIVER,,CHEVROLET,TRAVERSE,IL,2018,NONE,PASSENGER,PERSONAL,N,TURNING LEFT,1
1343298,9d1670d075ed4c44f83118784f72c3394e78941824dfdd5c20993027fbc6f8d9d284cafe5e9cdf3551bae7f8547dda6e930aa84bc5b40c681c03f6a742275a04,1276242,233,05/23/2022 04:20:00 PM,3,DRIVER,,JEEP,PATRIOT,IL,2011,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1343318,5b3b890d0a5cdfa6cecfcba1c5c5fcecb7ee963fe78dfd99efc4018c42bed3b146561e93f45ff9ec04ea08abfb17f4508aa6cc140169246409bd25d9c04c0364,1276224,498,05/23/2022 04:34:00 PM,1,DRIVER,,FORD,FUSION,IL,2018,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1343319,5b3b890d0a5cdfa6cecfcba1c5c5fcecb7ee963fe78dfd99efc4018c42bed3b146561e93f45ff9ec04ea08abfb17f4508aa6cc140169246409bd25d9c04c0364,1276253,498,05/23/2022 04:34:00 PM,2,DRIVER,2,TOYOTA,HIGHLANDER,IL,2013,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,3
1343329,88060191d495648371a7566f5b0ed2c29ea12022893279e73e0c99362c8a4c971cc415b63420fc9fc52d21c407361b36cdbe1e7b860954f2bb52f87cc9439563,1276232,493,05/23/2022 02:15:00 PM,1,DRIVER,1,NISSAN,ALTIMA,IL,,UNKNOWN,PASSENGER,PERSONAL,E,CHANGING LANES,2
1343330,88060191d495648371a7566f5b0ed2c29ea12022893279e73e0c99362c8a4c971cc415b63420fc9fc52d21c407361b36cdbe1e7b860954f2bb52f87cc9439563,1276266,493,05/23/2022 02:15:00 PM,2,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,NONE,OTHER,OTHER,E,STRAIGHT AHEAD,1
1343738,0e1f07edd62a0888769db6f941f45b9aa93c660c2bc014dfef8ef5c9e409ccc25fc9c23fa3523e47fefd195217a5881aa5d54bc7eb8c8d2a6c7f808be0b42772,1276650,159,05/24/2022 11:00:00 AM,1,DRIVER,,DODGE,RAM 3500 PU,IL,2021,NONE,PICKUP,OTHER,S,TURNING RIGHT,1
1343739,0e1f07edd62a0888769db6f941f45b9aa93c660c2bc014dfef8ef5c9e409ccc25fc9c23fa3523e47fefd195217a5881aa5d54bc7eb8c8d2a6c7f808be0b42772,1276653,159,05/24/2022 11:00:00 AM,2,DRIVER,,VOLVO,TRUCK,IL,2019,NONE,TRACTOR W/ SEMI-TRAILER,OTHER,S,STRAIGHT AHEAD,1
1344005,85f3206191a892c314d0109159936a5008af52e0edceadda4bfca1fe7869b6cb43b94eea284e6438f4360926bb0ded06346ee2bb32308c651f3c8f4e29bb2750,1276896,118,05/24/2022 05:23:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1344006,85f3206191a892c314d0109159936a5008af52e0edceadda4bfca1fe7869b6cb43b94eea284e6438f4360926bb0ded06346ee2bb32308c651f3c8f4e29bb2750,1276902,118,05/24/2022 05:23:00 PM,2,DRIVER,2,HONDA,ODYSSEY,IN,2007,NONE,VAN/MINI-VAN,PERSONAL,S,STRAIGHT AHEAD,3
1344007,85f3206191a892c314d0109159936a5008af52e0edceadda4bfca1fe7869b6cb43b94eea284e6438f4360926bb0ded06346ee2bb32308c651f3c8f4e29bb2750,1276909,118,05/24/2022 05:23:00 PM,3,DRIVER,,JEEP,GLADIATOR,MI,2021,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1344218,23d7ef8e272b1bd1a602425f60ef1a9cde1006993ba224fe5f20a3a57bba46a822e0107fa15265a2f77f0034b72cf7ff91b5a6be4c19c018cae6316806ce7ab6,1277102,10,05/25/2022 06:45:00 AM,1,DRIVER,,HONDA,FIT,IL,2015,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1344219,23d7ef8e272b1bd1a602425f60ef1a9cde1006993ba224fe5f20a3a57bba46a822e0107fa15265a2f77f0034b72cf7ff91b5a6be4c19c018cae6316806ce7ab6,1277106,10,05/25/2022 06:45:00 AM,2,DRIVER,,MERCEDES-BENZ,GLK350,IL,,NONE,PASSENGER,PERSONAL,E,SLOW/STOP IN TRAFFIC,1
1344242,8f5d27466aad9b01f52095359ae703b7e4617bad91b9ee5e1e68a70f7e426c257e39ce56d606edfed685e3682bf1d9f6f19a2b36e186141842c36376a96ffed1,1277117,133,05/25/2022 07:55:00 AM,1,DRIVER,,HONDA,CIVIC,IL,1997,NONE,PASSENGER,PERSONAL,W,SKIDDING/CONTROL LOSS,1
1344243,8f5d27466aad9b01f52095359ae703b7e4617bad91b9ee5e1e68a70f7e426c257e39ce56d606edfed685e3682bf1d9f6f19a2b36e186141842c36376a96ffed1,1277118,133,05/25/2022 07:55:00 AM,2,DRIVER,,FORD,FUSION,IL,2018,NONE,PASSENGER,PERSONAL,W,SLOW/STOP IN TRAFFIC,1
1344358,b9d8ef813c69ea3e3d515b47f5a04e795203ccdacc0ee3c90d1bc96ea922e4ea0170c9207b583091721f98b0dec3b72a815479d8a4da130a334637d7bf897a3e,1277232,457,05/24/2022 10:00:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1344359,b9d8ef813c69ea3e3d515b47f5a04e795203ccdacc0ee3c90d1bc96ea922e4ea0170c9207b583091721f98b0dec3b72a815479d8a4da130a334637d7bf897a3e,1277233,457,05/24/2022 10:00:00 PM,2,PARKED,,KIA,SOUL,IL,2022,UNKNOWN,PASSENGER,NOT IN USE,S,PARKED,0
1344453,f1ab32819da0c8cc1f8424be0e595346b879649519af5e220a6f024e0295b6d330bd23bf9c0751f8f55090107e64d93dae63b258ecdcb223dd7d05870672bffe,1277326,328,05/25/2022 01:18:00 PM,1,DRIVER,2,HONDA,ODYSSEY,IL,2010,UNKNOWN,VAN/MINI-VAN,OTHER,S,STRAIGHT AHEAD,3
1344454,f1ab32819da0c8cc1f8424be0e595346b879649519af5e220a6f024e0295b6d330bd23bf9c0751f8f55090107e64d93dae63b258ecdcb223dd7d05870672bffe,1277354,328,05/25/2022 01:18:00 PM,2,DRIVER,2,NISSAN,ROGUE,IL,2015,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,3
1344455,f1ab32819da0c8cc1f8424be0e595346b879649519af5e220a6f024e0295b6d330bd23bf9c0751f8f55090107e64d93dae63b258ecdcb223dd7d05870672bffe,1277368,328,05/25/2022 01:18:00 PM,3,PARKED,,BMW,OTHER (EXPLAIN IN NARRATIVE),IL,2022,NONE,ALL-TERRAIN VEHICLE (ATV),NOT IN USE,N,PARKED,0
1344476,b62d95ac9eed581706f789ab13a8415a878516e596d323cf304f2863c03016d5bfbe0b97a93b2109843e033b07bc73d31fce6bae70eb095091f2e6ba00e11bda,1277346,62,05/25/2022 11:00:00 AM,1,DRIVER,,MERCEDES-BENZ,C300,IL,2018,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1344489,5a6fd2e77889fdd365ae307700e6106e500dc5ae2bc9e6fd9100351e22fb371075fb7ceba1ae83dfc2263f7b77833b484cee05a9df8d201da19852278faebd7f,1277355,475,05/25/2022 03:16:00 PM,1,DRIVER,,HYUNDAI,SONATA,IL,2018,UNKNOWN,PASSENGER,PERSONAL,S,TURNING LEFT,1
1344490,5a6fd2e77889fdd365ae307700e6106e500dc5ae2bc9e6fd9100351e22fb371075fb7ceba1ae83dfc2263f7b77833b484cee05a9df8d201da19852278faebd7f,1277363,475,05/25/2022 03:16:00 PM,2,DRIVER,,HARLEY-DAVIDSON,HARLEY-DAVIDSON,IL,2015,NONE,MOTORCYCLE (OVER 150CC),PERSONAL,W,STRAIGHT AHEAD,1
1344682,1848075136317b28bd816e97d93296bbbe2971a76eb17606887279012137799fa4eeda8b8addba3492e01c6b4cbc65c432e7c84dabb206aa6184fb738b0848aa,1277553,86,05/25/2022 02:45:00 PM,1,DRIVER,,BUICK,ENCORE,IL,2019,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1345000,ed970400df0606343e7357f3ab2bf7443091e80c45211b647733e9b09fc363e5251f1262f94917f105b647b9c2868f6a394971f3dea5e1424c4b453a929eff9e,1277850,296,05/26/2022 09:00:00 AM,1,DRIVER,1,HONDA,ACCORD,IL,2005,NONE,PASSENGER,PERSONAL,N,TURNING LEFT,2
1345001,ed970400df0606343e7357f3ab2bf7443091e80c45211b647733e9b09fc363e5251f1262f94917f105b647b9c2868f6a394971f3dea5e1424c4b453a929eff9e,1277856,296,05/26/2022 09:00:00 AM,2,DRIVER,,SUZUKI,XL-7 OR XL-7 GRAND VITARA,IL,2008,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,1
1345244,415ca1413483ee739066d20b727b22208f2ef334ffa41dff77388aeab3d4fcadc65339bb0c77f86a924f20caa3f182eb0bb3f489cc25a5be73c95dd16fc8e22b,1278096,360,05/26/2022 07:15:00 AM,1,DRIVER,,CHEVROLET,EQUINOX,IL,2011,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,1
1345245,415ca1413483ee739066d20b727b22208f2ef334ffa41dff77388aeab3d4fcadc65339bb0c77f86a924f20caa3f182eb0bb3f489cc25a5be73c95dd16fc8e22b,1278088,360,05/26/2022 07:15:00 AM,2,DRIVER,,NISSAN,X-TERRA,IL,2012,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,SLOW/STOP IN TRAFFIC,1
1345299,13034664bf55f51ecb2f3c9fe1d81d382f348897b9220a246b64a0630ba4ecaff311bb0695c417551efd7d6229df56fb0a1162350ad5374a64f08e630ebc4503,1278136,144,05/26/2022 04:00:00 PM,1,DRIVER,,CHEVROLET,TRAVERSE,IL,2010,UNKNOWN,PASSENGER,PERSONAL,W,BACKING,1
1345300,13034664bf55f51ecb2f3c9fe1d81d382f348897b9220a246b64a0630ba4ecaff311bb0695c417551efd7d6229df56fb0a1162350ad5374a64f08e630ebc4503,1278142,144,05/26/2022 04:00:00 PM,2,PARKED,,CHEVROLET,EQUINOX,IL,2012,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
1346243,c91efa98d640d59f3d4e5054b78df0eb02761bef715f92ddfccc830eb6778a7fef1b70e85b1d0d5ba1d153554bbcb4e437f29fa047b2693b81df630b9f3e2439,1279076,33,05/27/2022 09:50:00 PM,1,DRIVER,,HONDA,ACCORD,IL,2008,UNKNOWN,PASSENGER,PERSONAL,N,CHANGING LANES,1
1346244,c91efa98d640d59f3d4e5054b78df0eb02761bef715f92ddfccc830eb6778a7fef1b70e85b1d0d5ba1d153554bbcb4e437f29fa047b2693b81df630b9f3e2439,1279069,33,05/27/2022 09:50:00 PM,2,DRIVER,,AUDI,A3,IL,2009,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1346482,8c283a6d660e211e90cf8c7f19e325997f4b698c6107d30c4b06f5aa64fc1f0711a0968c3eb0989d0c2ab5eb706868459eb20b4dd059a0b83650d6216d870a65,1279299,36,05/28/2022 10:15:00 AM,1,DRIVER,,DODGE,DAYTONA,IL,2006,UNKNOWN,PICKUP,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1346483,8c283a6d660e211e90cf8c7f19e325997f4b698c6107d30c4b06f5aa64fc1f0711a0968c3eb0989d0c2ab5eb706868459eb20b4dd059a0b83650d6216d870a65,1279301,36,05/28/2022 10:15:00 AM,2,PARKED,,NISSAN,SENTRA,IL,2015,NONE,PASSENGER,PERSONAL,S,PARKED,0
1346507,dd18345b6376c35aa2226fc92a54cc48a7ca3f270896d45243dff6300617372171526f5e5ca4ee7480fd86de5fe632a85f426c2e35db0ac304cea30fbbe79eb4,1279328,110,05/28/2022 09:52:00 AM,1,DRIVER,,HONDA,ODYSSEY,IL,1999,NONE,PASSENGER,PERSONAL,S,PASSING/OVERTAKING,1
1346508,dd18345b6376c35aa2226fc92a54cc48a7ca3f270896d45243dff6300617372171526f5e5ca4ee7480fd86de5fe632a85f426c2e35db0ac304cea30fbbe79eb4,1279321,110,05/28/2022 09:52:00 AM,2,DRIVER,2,FORD,FUSION,IL,2019,NONE,PASSENGER,DRIVER EDUCATION,S,SLOW/STOP IN TRAFFIC,3
1346598,50d4584a8d46ade7344550515f34cb58d844fba7668c33f9b2d1de3f303aba6def14325c490e438b77639189094501cf278c982fecf03f44e9d2f04f5066bf69,1279406,178,05/28/2022 01:30:00 PM,1,DRIVER,,LEXUS,IS,IL,2006,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,TURNING LEFT,1
1346599,50d4584a8d46ade7344550515f34cb58d844fba7668c33f9b2d1de3f303aba6def14325c490e438b77639189094501cf278c982fecf03f44e9d2f04f5066bf69,1279410,178,05/28/2022 01:30:00 PM,2,DRIVER,,TOYOTA,PRIUS,IL,2014,NONE,PASSENGER,PERSONAL,UNKNOWN,STRAIGHT AHEAD,1
1347102,5b265c77b39054ab9ca4bb8607293e9242a9499ae9e07e6ed6e50d1dd008954082b62cb1fe6f3ff26ab0808d0dfdf2bafa0a0d0c82912a722f84accb683e402d,1279895,405,05/28/2022 06:41:00 PM,2,DRIVER,,DODGE,CHARGER,IL,2015,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1347103,5b265c77b39054ab9ca4bb8607293e9242a9499ae9e07e6ed6e50d1dd008954082b62cb1fe6f3ff26ab0808d0dfdf2bafa0a0d0c82912a722f84accb683e402d,1279896,405,05/28/2022 06:41:00 PM,1,DRIVER,,HONDA,ACCORD,IL,2007,UNKNOWN,PASSENGER,PERSONAL,S,TURNING LEFT,1
1348009,dd2a5938b56ac2f457e6924cc33b9cce25a011326e058898c2bcddb68b116d1699acd122a77a1822c8660c321d78ef6f6a641c2d1fcc6128ebf2ee155a62dbf0,1280753,322,05/30/2022 10:00:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,PASSENGER,UNKNOWN/NA,W,BACKING,1
1348010,dd2a5938b56ac2f457e6924cc33b9cce25a011326e058898c2bcddb68b116d1699acd122a77a1822c8660c321d78ef6f6a641c2d1fcc6128ebf2ee155a62dbf0,1280755,322,05/30/2022 10:00:00 PM,2,DRIVER,,BMW,3 SERIES,IL,2018,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1348217,2e983e63b50a50e51353a59f1f02fba3ac01eec98ecaa4fc4e420014651443b0fd5f98a96e85027b92a53ce9f58dcea540ad3683d47e87a3995a3681655d83cc,1280956,409,05/31/2022 09:07:00 AM,1,DRIVER,,NISSAN,VERSA,IL,2009,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1348218,2e983e63b50a50e51353a59f1f02fba3ac01eec98ecaa4fc4e420014651443b0fd5f98a96e85027b92a53ce9f58dcea540ad3683d47e87a3995a3681655d83cc,,409,05/31/2022 09:07:00 AM,2,BICYCLE,,,,,,,,,,,
1348949,f6b92e65c8cec23aa4f610aa8323ef9fa51a947136b97a00a18103d084b39d5235f0765b8df6a881be310b64d8ac31ee03417796e5e66dd9a810a0284f673717,1281643,109,06/01/2022 09:00:00 AM,1,DRIVER,,CHEVROLET,TRAX,IL,2016,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,BACKING,1
1348950,f6b92e65c8cec23aa4f610aa8323ef9fa51a947136b97a00a18103d084b39d5235f0765b8df6a881be310b64d8ac31ee03417796e5e66dd9a810a0284f673717,1281649,109,06/01/2022 09:00:00 AM,2,DRIVER,,VOLKSWAGEN,GTI,IL,2017,NONE,PASSENGER,PERSONAL,E,ENTERING TRAFFIC LANE FROM PARKING,1
1349045,3e648c164036233cb5ecf3ff60865a7b3202b86b102483ba9b3c2bcfd2b4408dd61483701d4294ad9fa7ac50eeb8775b9fc72c452dba0aefd20398aabd2bae97,1281753,84,05/31/2022 10:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,BUS OVER 15 PASS.,CTA,N,STRAIGHT AHEAD,1
1349046,3e648c164036233cb5ecf3ff60865a7b3202b86b102483ba9b3c2bcfd2b4408dd61483701d4294ad9fa7ac50eeb8775b9fc72c452dba0aefd20398aabd2bae97,1281764,84,05/31/2022 10:00:00 AM,2,DRIVER,,TOYOTA,COROLLA,IN,2011,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1350421,eaa052861a99f74ab3110b8df9d36bead3ec72cad3fce63e707f7d681e989682643696c6e8d2948e0372543daff93cf3572c401035160799119b72e137e42b14,1283065,187,06/03/2022 09:00:00 AM,1,DRIVER,,NISSAN,SENTRA,IL,,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1350422,eaa052861a99f74ab3110b8df9d36bead3ec72cad3fce63e707f7d681e989682643696c6e8d2948e0372543daff93cf3572c401035160799119b72e137e42b14,1283072,187,06/03/2022 09:00:00 AM,2,PARKED,,NISSAN,ALTIMA,IL,,NONE,PASSENGER,PERSONAL,N,PARKED,0
1351103,0be5f42f34402efdd25600e00d635db93b29baca03490a86225257f8e048e017363b70a580889e5ac7212bf2848323afcd2f7040353891adf401541ba068bee1,1283708,179,06/03/2022 08:30:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,STRAIGHT AHEAD,1
1351104,0be5f42f34402efdd25600e00d635db93b29baca03490a86225257f8e048e017363b70a580889e5ac7212bf2848323afcd2f7040353891adf401541ba068bee1,1283709,179,06/03/2022 08:30:00 PM,2,PARKED,,CHRYSLER,300,IL,2014,UNKNOWN,PASSENGER,PERSONAL,W,PARKED,0
1351531,297310c06aa1eaf64f6db7f47780a2b7a7e72eb5acbb37d353dd1c632de4489cdb26d14aefebbc67739627f29b26c123d8340a7edd6dadb1964b0bb78c07b88a,1284109,500,06/04/2022 07:49:00 PM,1,DRIVER,,CHEVROLET,EQUINOX,IL,2021,UNKNOWN,PASSENGER,PERSONAL,E,U-TURN,1
1351532,297310c06aa1eaf64f6db7f47780a2b7a7e72eb5acbb37d353dd1c632de4489cdb26d14aefebbc67739627f29b26c123d8340a7edd6dadb1964b0bb78c07b88a,1284113,500,06/04/2022 07:49:00 PM,2,DRIVER,,CHEVROLET,MALIBU,IL,2016,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1351658,f7ee6152518349913f6f8b6ef580767762d6c77a3688b65702361c8d983f12cd4233dd81f3accb31dbb11249ac58eea543c8af0d1840d0ab0bd1aa7b5370a65a,1284234,55,06/05/2022 01:35:00 AM,1,DRIVER,3,CHEVROLET,TRAX,IL,2018,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,TURNING LEFT,4
1351659,f7ee6152518349913f6f8b6ef580767762d6c77a3688b65702361c8d983f12cd4233dd81f3accb31dbb11249ac58eea543c8af0d1840d0ab0bd1aa7b5370a65a,1284248,55,06/05/2022 01:35:00 AM,2,DRIVER,2,ACURA,TLX,IL,2003,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,3
1352241,924594a8c8d6c6027e8f5c98a0f8148f6594fff39571980cfa6ec924eb651b30f63a6b90e1f962630bc896677b1d4acee53783d3dcf28bee3f8b0bc4f358825f,1284816,414,06/06/2022 12:01:00 AM,1,DRIVER,3,JEEP,GRAND CHEROKEE,IL,2021,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,4
1352242,924594a8c8d6c6027e8f5c98a0f8148f6594fff39571980cfa6ec924eb651b30f63a6b90e1f962630bc896677b1d4acee53783d3dcf28bee3f8b0bc4f358825f,1284818,414,06/06/2022 12:01:00 AM,2,DRIVER,,GENERAL MOTORS CORPORATION (GMC),YUKON,IL,2009,UNKNOWN,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,1
1353244,85e9cb4add9535c51fdc6077cd594926cebdc15010f04d4f3a964d0d517fddbcb49b780d5a21937e39dca113c20389a40e75a5ebed5b6c0319383be7d4dc0730,1285769,365,06/07/2022 06:50:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,NONE,PASSENGER,PERSONAL,N,CHANGING LANES,1
1353245,85e9cb4add9535c51fdc6077cd594926cebdc15010f04d4f3a964d0d517fddbcb49b780d5a21937e39dca113c20389a40e75a5ebed5b6c0319383be7d4dc0730,1285778,365,06/07/2022 06:50:00 AM,2,DRIVER,,CHEVROLET,CRUZE,IL,2017,NONE,PASSENGER,PERSONAL,N,TURNING LEFT,1
1353685,2d6ead789d9529096f4ab2167522413cf92b7fba3b62ecc1c10de28bef9c88358a70d9fdd827643e06816847056978e1a61643fcd7a0bd579886b7ccd30326d5,1286212,297,06/08/2022 08:10:00 AM,1,DRIVER,,KIA,SPORTAGE,IL,2012,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,DRIVING WRONG WAY,1
1353686,2d6ead789d9529096f4ab2167522413cf92b7fba3b62ecc1c10de28bef9c88358a70d9fdd827643e06816847056978e1a61643fcd7a0bd579886b7ccd30326d5,1286224,297,06/08/2022 08:10:00 AM,2,DRIVER,,KIA,SELTOS,IL,2021,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,1
1353808,3a41de24b1384a2593bfadac45b33e20661b33e3da969fc4c32c9a67d00b6fe7f26d42b5c980f69e3c6eb5bd0c651ab6929228f7c7c5dd9e237550bd1fd4c2c2,1286336,495,06/08/2022 12:40:00 PM,1,DRIVER,,INTERNATIONAL TRAILER CORPORATION,OTHER (EXPLAIN IN NARRATIVE),IL,2005,UNKNOWN,SINGLE UNIT TRUCK WITH TRAILER,UNKNOWN/NA,E,STRAIGHT AHEAD,1
1353809,3a41de24b1384a2593bfadac45b33e20661b33e3da969fc4c32c9a67d00b6fe7f26d42b5c980f69e3c6eb5bd0c651ab6929228f7c7c5dd9e237550bd1fd4c2c2,1286357,495,06/08/2022 12:40:00 PM,2,PARKED,,CHEVROLET,EXPRESS,IL,2018,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,UNKNOWN,PARKED,0
1354195,9d4ed0f6ca1dfcb2d3e25c27bdc5db8767c29fccebfccacfe51a281878510f68c0b17d631f8fc92cbbe701ed0c6a222a2b05f80a19dab7cfa70d7178e837ca97,1286697,431,06/07/2022 02:11:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1354196,9d4ed0f6ca1dfcb2d3e25c27bdc5db8767c29fccebfccacfe51a281878510f68c0b17d631f8fc92cbbe701ed0c6a222a2b05f80a19dab7cfa70d7178e837ca97,1286696,431,06/07/2022 02:11:00 AM,2,PARKED,,GENERAL MOTORS CORPORATION (GMC),SAVANNAH,IL,2003,NONE,VAN/MINI-VAN,NOT IN USE,W,PARKED,0
1354255,382a064982d9b1365d87e8eee35838b8d16c1664726fd04260224dc07a265e36a138bc27b91829da1c0d5b4db6c6f0484b5b9a65c2d487efc8d9fc5d9ca6cbd1,,429,06/08/2022 09:13:00 PM,1,BICYCLE,,,,,,,,,,,
1354256,382a064982d9b1365d87e8eee35838b8d16c1664726fd04260224dc07a265e36a138bc27b91829da1c0d5b4db6c6f0484b5b9a65c2d487efc8d9fc5d9ca6cbd1,1286760,429,06/08/2022 09:13:00 PM,2,DRIVER,,HONDA,PILOT,IL,2006,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,1
1354484,accd1429848c70ad5a6c8c123fdc940722dbb2a05151f22be3965d17ae15688a57039f13c4343873d8fb8bde41635fa1e38d534f4bb22a66787993110a1739f2,1286993,436,06/09/2022 11:00:00 AM,1,DRIVER,,LINCOLN,CONTINENTAL,IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1354576,2ae6fdc87e98faaa92a4ebfaebfd5bfe44b4db84259bc7020fa7a4dca8a3b3f9686481231c552d19f4007f24edb2090157d0eaf36596391e303dde4eae771e58,1287063,11,06/09/2022 08:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1354577,2ae6fdc87e98faaa92a4ebfaebfd5bfe44b4db84259bc7020fa7a4dca8a3b3f9686481231c552d19f4007f24edb2090157d0eaf36596391e303dde4eae771e58,1287067,11,06/09/2022 08:00:00 AM,2,PARKED,,SATURN,VUE,IL,2008,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,N,PARKED,0
1355128,4c1ab1f4efe7611f9f46efdc7a745ebdcb10858bffbb200b54d476bb8cc02e38936139f42b3ebae8632c39e56b49ba395cd235e9b256b537d939940412a04c27,1287593,197,06/10/2022 10:17:00 AM,1,DRIVER,,AUDI,Q7,MN,2008,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1355129,4c1ab1f4efe7611f9f46efdc7a745ebdcb10858bffbb200b54d476bb8cc02e38936139f42b3ebae8632c39e56b49ba395cd235e9b256b537d939940412a04c27,1287601,197,06/10/2022 10:17:00 AM,2,DRIVER,,BUICK,VERANO,IL,2014,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1356115,3db15d34cd9012d92c9f686f5305de2463ecef5819cd19729ff6251aa330f7355e39fb0bbabf51dd6d798ee7b0396683f39e53e0812957b42f4762fb09a39fb8,1288536,64,06/11/2022 04:30:00 PM,1,DRIVER,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,2012,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
